url_length,num_dots,num_hyphens,num_digits,num_special_chars,num_slashes,url_depth,domain_length,subdomain_count,has_ip_address,tld_suspicious,tld_in_path,has_at_symbol,has_double_slash,https_token_in_domain,url_entropy,digit_ratio,letter_ratio,path_length,query_length,num_query_params,fragment_present,brand_in_subdomain,brand_in_path,suspicious_words_count,has_port,is_https,domain_has_hyphen,num_subdomains_gt2,url_has_encoded_chars,brand_typosquat,brand_exact_in_domain,label
78,5,5,15,4,4,5,39,1,0,1,1,1,0,1,4.591207357774242,0.2918923446416428,0.4377131060410709,76,36,6,0,1,1,2,0,0,0,0,0,0,1,1
183,11,4,14,4,6,7,35,1,1,1,0,0,0,0,4.419345431461323,0.3637251972059635,0.39734867497891646,58,53,6,0,1,1,4,0,0,0,0,0,1,0,1
110,5,7,7,5,6,8,21,2,0,0,0,1,0,1,4.904798855816497,0.19846031085585902,0.5933251880710064,77,72,6,0,1,1,3,1,1,1,0,0,1,1,1
91,6,4,9,5,9,3,26,2,0,1,0,1,1,1,4.870738127698177,0.39257237832089487,0.41525935261810215,57,12,1,0,1,1,4,0,1,1,1,1,0,1,1
190,11,6,5,11,8,8,31,3,0,0,0,0,0,1,4.6253088625648555,0.4028142091757564,0.46129457661577933,56,38,4,0,0,1,8,0,1,1,1,0,0,0,1
208,8,2,12,3,8,3,31,2,0,0,0,0,0,0,3.8468769965959404,0.23404927975927026,0.5160456157124254,21,34,1,1,1,1,2,1,0,1,1,0,1,0,1
138,3,2,18,7,5,4,35,3,0,0,0,0,1,1,4.365816349858586,0.28777027134540156,0.5108415029416126,81,76,1,0,1,1,6,0,0,0,0,0,0,1,1
227,9,4,14,8,11,8,39,3,1,1,0,1,0,0,4.9702390245744,0.1979285260349607,0.5316992744563992,27,74,0,0,1,1,6,0,1,1,0,0,1,1,1
98,7,5,19,4,10,7,24,2,0,1,0,1,0,1,5.166252429193853,0.33958444250503406,0.41360534873417415,41,1,5,1,1,0,4,0,1,1,1,0,1,0,1
135,9,6,5,9,5,5,28,4,0,1,0,0,0,0,4.805208199922891,0.19216982555746925,0.6490714077279335,80,24,0,1,0,1,3,1,0,0,1,1,1,0,1
88,11,3,16,14,9,8,29,2,0,1,0,0,0,0,4.859710870319583,0.4493895829253536,0.5174793613294844,28,64,4,0,1,1,8,0,1,0,1,1,0,1,1
67,11,8,7,13,11,8,23,3,0,1,1,1,0,0,4.364147838478708,0.2556925157486516,0.5562506962826198,89,79,3,0,1,1,3,0,1,1,1,1,0,0,1
249,3,5,22,12,5,4,39,4,1,1,0,0,0,1,4.953934524540177,0.2927910827605933,0.5664890827761195,67,4,5,0,1,1,3,0,0,1,0,1,1,0,1
188,3,3,4,14,4,7,31,3,1,1,0,0,0,0,4.872446769240579,0.4070113782326208,0.5318551201500845,76,35,5,1,1,1,6,0,0,0,1,1,0,1,1
69,9,5,23,10,11,8,44,3,1,1,0,1,0,1,3.966358559166836,0.27921467671220906,0.40797157835432085,85,47,1,0,1,0,3,1,0,1,1,1,0,0,1
155,5,5,7,12,9,3,33,3,0,1,0,0,0,1,4.859122214703477,0.15495396345312715,0.6224059081628714,34,54,5,0,1,1,7,0,0,1,0,1,1,1,1
148,9,7,8,3,9,4,43,4,0,1,1,0,0,1,4.659031512802556,0.17995276510109948,0.5572725023897318,37,30,3,1,1,1,3,0,0,0,1,0,1,0,1
132,5,4,10,6,6,5,19,2,0,0,1,0,0,1,4.576607333682148,0.10709056600621113,0.6447847867724062,42,45,6,0,1,1,3,1,0,1,0,1,1,1,1
123,4,8,17,4,10,3,34,1,0,0,1,0,1,0,3.8566985327067145,0.2734788911016661,0.5790994881976436,45,42,6,0,0,1,3,0,0,1,0,1,0,1,1
205,5,7,15,14,8,8,40,1,1,1,0,0,0,0,4.87878302389914,0.10659805266328366,0.5092576162041157,89,61,4,0,1,1,7,1,0,1,1,0,0,1,1
138,8,2,8,5,9,5,41,2,0,1,1,0,0,0,4.826682787708691,0.29526033747491043,0.6034670956122118,87,54,5,0,0,1,3,0,1,1,1,0,0,1,1
79,6,8,5,4,4,5,44,3,0,1,0,0,0,1,3.8986853074996866,0.3391468150812794,0.35057079667045266,54,37,4,0,0,1,5,1,0,0,1,1,0,1,1
197,8,6,24,11,5,3,35,3,0,1,0,1,0,0,4.066899859248389,0.3874809477146862,0.3776742120787845,78,39,4,0,0,0,2,0,0,0,1,0,0,0,1
221,5,8,14,14,9,3,23,2,0,1,1,0,0,0,5.092220522666853,0.44530652657273184,0.5780945656188894,34,29,4,0,0,1,7,0,0,1,0,1,1,1,1
80,8,2,13,9,8,5,35,3,0,0,0,0,1,0,4.989246546101826,0.21582227293506334,0.4183001091975952,32,21,2,0,1,1,3,0,1,1,0,1,1,1,1
83,3,2,13,7,4,5,25,3,0,1,0,0,0,0,3.976738011192795,0.14355709692192326,0.4958562888629156,89,63,6,0,1,1,5,0,0,1,1,0,1,0,1
89,11,4,12,13,9,4,36,1,0,1,1,0,1,1,3.9853394077560904,0.12714308599151322,0.6561223941450288,70,75,6,0,0,0,2,0,1,1,0,0,1,1,1
140,9,7,21,7,7,5,36,2,0,1,0,0,0,1,4.323027409061348,0.14686117428131357,0.45392855823620293,48,65,0,0,1,1,5,1,0,0,1,1,1,0,1
210,3,5,11,3,7,5,23,3,0,1,1,0,0,1,4.6472475900043095,0.24351039979860917,0.46076104984533633,48,73,0,0,0,1,4,0,1,1,0,1,1,0,1
129,5,5,5,4,4,6,29,3,0,1,1,0,0,1,5.093774508577901,0.2907120788526405,0.49529221371422655,63,50,6,1,0,1,8,0,0,1,1,0,1,1,1
155,7,6,4,10,6,5,35,1,0,1,1,0,1,1,4.717687915982555,0.20801536991329667,0.6991770079425286,84,73,1,0,0,1,6,0,1,1,1,1,1,0,1
155,5,3,7,14,5,5,30,3,0,1,1,1,0,0,4.821554791032039,0.2430102686695376,0.5581459351711601,78,36,3,0,1,1,8,0,1,1,1,0,1,0,1
156,6,7,13,5,7,6,28,3,0,1,1,0,0,0,4.631058467845151,0.20477962017400458,0.588801401530906,62,59,1,0,1,1,4,1,1,0,1,1,1,1,1
61,5,6,6,3,9,5,21,3,0,0,0,1,1,0,4.448265529453613,0.3205824232405459,0.3581411540426187,74,44,1,0,0,1,8,0,1,1,1,1,0,1,1
207,7,3,14,11,5,6,37,3,0,1,0,0,0,1,4.635572268370625,0.3109325436912773,0.4691052252832849,69,68,0,1,1,1,7,0,1,1,1,1,0,1,1
70,4,8,14,10,11,7,39,3,0,1,0,0,0,0,3.9703664023237253,0.3388712501007239,0.42584930934463117,54,63,0,0,1,0,8,0,0,1,0,1,1,1,1
121,9,3,16,13,9,5,23,2,0,1,0,0,0,0,4.902587587555586,0.18781837010621932,0.5708598506565659,65,12,5,0,1,1,4,0,1,1,0,0,0,0,1
150,10,7,17,10,9,6,24,2,0,0,1,0,0,1,4.305263910887796,0.3501240564126594,0.4055620030681671,71,56,1,0,1,1,4,0,1,1,0,0,1,1,1
61,9,8,23,9,7,5,19,2,0,0,0,0,1,1,4.024871884733352,0.20752039677130962,0.4664818802429101,62,50,3,0,1,1,3,0,0,1,1,1,1,1,1
249,6,5,16,6,5,6,35,2,0,1,0,0,0,0,4.363975075990716,0.18223094083857444,0.5361225951496132,73,6,1,0,1,1,7,0,0,1,0,0,0,0,1
156,5,6,10,9,10,5,29,2,0,1,1,0,1,0,4.660982868129503,0.16935993036785246,0.6635057933928019,73,15,3,0,1,1,8,0,1,1,0,1,0,1,1
181,11,7,8,13,7,5,33,4,0,1,0,0,0,1,4.036066266564195,0.15641728502317748,0.4557179407955481,28,34,1,0,1,1,2,1,0,1,1,1,1,0,1
127,8,3,12,8,7,3,20,2,0,1,0,0,1,0,4.379044396410041,0.37437428751290813,0.4957097210561301,72,74,5,0,0,1,4,0,0,1,0,0,0,0,1
103,8,7,10,10,4,8,34,3,0,1,1,0,0,1,4.65700982599332,0.36367901488269094,0.6776166321171881,77,6,0,0,1,1,8,0,0,1,1,0,1,1,1
70,8,5,6,4,10,8,31,4,0,1,1,0,0,0,3.8775488864014167,0.11395996094960041,0.429586830967997,43,67,4,0,1,0,6,0,0,0,1,0,1,0,1
87,3,8,13,10,5,3,19,2,0,1,0,0,0,0,3.9759146295724954,0.24528759933397315,0.5770964268977637,20,24,5,0,0,1,8,0,0,0,1,1,1,1,1
123,8,2,4,8,11,6,30,3,0,1,0,1,0,1,4.5426651725592855,0.4132212588349322,0.550371351526073,72,48,1,1,1,0,6,0,1,1,0,0,1,1,1
218,4,4,13,6,5,6,18,4,0,1,1,0,1,0,5.075380175296926,0.2416601370349435,0.5070560317956907,23,19,2,1,1,1,5,0,1,1,1,1,1,1,1
79,6,3,5,5,11,7,18,4,0,1,0,0,1,1,4.412656646917071,0.29768992710696707,0.3985476611055832,88,23,0,0,1,1,4,0,1,1,0,1,1,1,1
67,10,5,19,9,11,8,34,2,0,1,0,0,1,0,4.315855484634836,0.11740856793237398,0.4647583222729243,49,71,6,0,1,0,6,0,0,1,0,0,0,1,1
226,8,7,19,14,6,4,44,4,0,1,1,0,0,1,4.651830517711261,0.21623541574435165,0.5069252150649606,57,69,2,0,1,0,6,1,1,1,1,0,0,1,1
91,3,4,17,2,11,6,25,4,0,1,1,0,0,1,4.354482522697117,0.11401094197974239,0.6712798755680043,32,2,2,0,1,1,7,1,1,1,0,0,1,1,1
224,8,7,9,11,6,4,30,1,0,0,0,0,0,1,4.275557215657314,0.1148188077132116,0.6540610215312366,69,46,5,1,0,1,4,0,1,0,0,0,0,0,1
116,11,6,16,6,7,6,27,2,0,1,1,0,0,0,4.398991354259653,0.37442131767424747,0.6398787595600125,77,1,2,1,0,1,6,0,0,1,0,1,0,1,1
173,10,6,22,12,11,4,25,1,0,1,1,0,0,0,4.3427489874915155,0.44242957777786684,0.512298957177451,28,34,4,0,1,1,4,1,0,1,1,1,1,0,1
156,6,3,7,11,5,6,40,4,0,1,1,0,0,1,5.143919387082159,0.1517137057752376,0.47369244175858194,38,78,2,0,0,1,8,0,0,0,0,0,1,1,1
237,10,6,10,7,6,7,25,1,0,1,0,1,1,0,4.94618255878422,0.3585657969584365,0.6861856623666466,53,21,1,0,1,1,7,1,0,0,1,0,1,1,1
63,8,5,8,3,4,6,36,3,1,0,1,0,0,1,4.5257329061877565,0.13381892183912983,0.5713999269250954,27,51,0,0,1,1,2,1,1,1,0,1,1,1,1
84,11,4,4,13,6,8,38,4,1,1,0,0,0,1,4.252786961145131,0.40115037727196934,0.4376781626311482,84,77,2,1,1,1,4,0,1,1,0,1,1,1,1
225,10,3,16,7,4,6,32,1,0,1,0,1,1,1,4.598270254178513,0.2552843510689451,0.43734501370929457,52,17,3,0,1,0,8,1,0,0,1,0,1,1,1
118,6,7,11,11,7,4,23,3,0,1,0,0,0,0,4.570898045147164,0.20151674567075772,0.6900516437178197,69,49,5,0,1,1,6,0,1,1,0,1,1,0,1
115,4,3,23,5,6,6,20,2,0,1,0,1,1,0,4.007246508143586,0.10656270535769771,0.5254316163341967,32,27,6,0,1,0,6,0,0,1,1,1,0,0,1
188,7,8,8,9,4,4,33,2,0,1,0,0,1,0,4.687045300318605,0.4203414380404247,0.49480258578246594,32,45,3,0,1,0,5,0,0,1,1,0,1,0,1
174,3,5,18,12,6,8,35,2,0,1,0,0,1,1,4.236480042289084,0.32457598761907147,0.5650973794533413,63,74,0,0,0,1,2,0,1,1,1,1,1,0,1
71,7,3,6,11,7,3,22,3,0,0,0,0,0,1,4.612569570652588,0.12844264288163287,0.5021114994415135,39,14,6,0,1,1,8,1,1,0,0,1,0,1,1
159,3,4,15,3,5,3,23,4,0,0,0,0,0,0,4.30635854503101,0.29219920190995285,0.5305616401555167,68,49,6,1,1,1,4,0,1,1,1,1,1,1,1
130,8,3,24,12,4,8,24,3,1,1,0,0,1,1,5.06095437966714,0.39893106132127387,0.368800377800829,44,65,0,1,0,1,2,0,0,0,1,0,0,0,1
120,11,8,18,10,4,5,23,3,0,1,1,0,1,1,5.0443430762135275,0.38015743431145776,0.6585471199525337,77,61,4,0,0,1,3,0,0,0,1,0,0,0,1
112,3,8,7,6,5,7,18,3,0,0,0,1,1,0,5.156110662728117,0.4385946597944268,0.3628797901400413,73,30,2,0,1,1,7,1,1,1,1,1,0,0,1
125,11,7,13,10,7,8,27,4,0,0,0,0,1,0,4.112822463421774,0.11314453819711941,0.5977388564594431,63,53,3,0,1,0,8,0,0,1,0,0,0,0,1
248,11,5,19,12,4,7,27,1,1,0,0,0,0,0,4.35460544312362,0.24487613286166432,0.5618355262861547,67,60,5,0,0,1,5,0,1,0,1,1,0,0,1
153,7,6,20,5,6,5,23,2,0,1,0,0,1,1,4.021779198826889,0.34035346984531795,0.4368601573759129,44,27,3,0,1,1,7,0,0,1,0,0,1,1,1
123,5,4,23,6,8,4,35,3,0,0,0,0,1,0,5.192805965094053,0.4022600244489539,0.35829409074155716,87,20,2,0,1,1,2,0,1,1,1,0,0,0,1
170,5,4,21,8,9,3,21,1,0,1,1,1,1,1,4.650339634801297,0.16174079619904524,0.5993738136271274,33,78,1,0,1,1,6,0,1,1,1,0,1,0,1
242,10,6,10,8,8,8,32,1,0,1,0,0,1,0,3.838239763899752,0.14842974251276123,0.6292385833393201,77,37,1,0,1,1,8,1,0,1,1,1,1,0,1
182,10,8,20,12,10,4,25,3,1,0,0,0,1,0,4.944181106989589,0.4071085201635344,0.36607794898735296,52,9,6,0,1,1,2,0,1,1,0,0,0,0,1
110,10,3,11,12,11,3,30,2,1,1,0,0,0,1,4.441145414232653,0.11595322878364062,0.5005792842211012,34,51,5,1,1,1,5,1,1,1,1,0,1,0,1
86,5,4,17,9,10,4,28,2,0,0,0,0,0,1,4.024381472256328,0.33307014521087264,0.5253040553343691,23,10,3,0,1,1,6,1,1,0,1,1,0,0,1
129,7,8,24,9,4,5,38,3,0,0,0,0,1,0,4.019000359246711,0.1213354168642496,0.5245337417001013,63,52,6,0,0,1,7,0,1,1,1,1,1,0,1
157,9,6,23,8,11,6,42,3,0,0,0,1,1,0,4.043357308788306,0.22901760586491043,0.5095946973229211,29,20,0,1,0,0,5,1,1,1,1,1,0,0,1
233,10,5,13,7,10,5,33,1,0,1,0,0,0,1,3.8387298532688368,0.11337890584895927,0.3969590818574004,66,45,1,0,1,1,7,1,1,1,0,1,1,1,1
172,4,4,23,2,4,5,18,1,0,1,0,0,1,0,4.06865198097557,0.11157072019079015,0.5504464475766178,32,52,0,1,0,1,2,0,0,1,1,0,0,0,1
105,9,4,13,2,4,6,18,3,1,1,1,0,0,1,5.153440466717925,0.4429208560574096,0.3952378811316668,23,29,6,1,1,1,6,0,1,0,1,1,0,1,1
103,3,5,11,3,9,4,27,4,0,1,1,0,1,1,4.69766576231138,0.35379049108804195,0.44220946939960787,24,22,2,0,0,1,8,0,1,1,1,0,0,0,1
94,6,7,19,6,9,8,40,3,0,0,0,0,0,1,4.431792702192326,0.11509934408333394,0.35138108600951806,41,74,1,0,1,1,6,0,0,1,1,1,0,0,1
135,6,5,12,12,7,7,29,1,0,1,0,0,1,0,4.935933332131871,0.3311987276226287,0.41944729636653955,89,7,5,0,1,1,7,0,1,1,1,1,1,0,1
176,8,3,24,7,11,8,19,3,0,1,1,1,0,1,4.205869279501666,0.11098706697196416,0.6461176740124688,56,2,3,0,1,1,7,1,0,1,1,1,1,1,1
112,8,2,7,9,8,6,21,4,0,1,0,0,0,0,4.115913350076402,0.2232289781219906,0.3762812832216168,53,49,2,0,0,1,8,1,1,0,1,1,0,0,1
181,6,6,9,6,5,7,22,1,0,1,0,0,0,1,4.475069905521623,0.18586492817841987,0.6597204821145686,51,11,4,0,1,0,2,1,0,1,1,1,1,0,1
215,3,2,4,7,9,6,23,3,0,1,0,0,0,1,4.974081976710794,0.2962550752140174,0.5266328472465103,65,16,6,0,0,1,8,0,0,1,0,0,0,1,1
236,6,8,21,4,11,5,40,3,0,0,1,0,0,1,4.79318913203888,0.15487090285174743,0.6460821505085075,22,76,6,0,1,1,3,0,1,1,1,1,0,1,1
175,8,4,7,13,10,7,33,2,0,1,0,0,0,0,4.33066589916467,0.2495983824582779,0.4679317060500666,48,36,1,0,0,0,2,0,1,1,0,0,1,0,1
227,11,7,17,13,4,7,28,2,0,1,0,0,0,1,4.287474705416808,0.3237924466020601,0.5320179475173317,50,10,6,0,1,1,8,0,0,0,1,0,0,1,1
182,4,4,10,10,11,4,25,4,0,0,0,0,1,0,4.186006857065355,0.1449323574197805,0.6916855016192343,52,31,1,1,1,1,3,0,0,0,1,0,0,1,1
85,5,3,6,2,4,6,22,1,0,0,1,0,1,1,4.861975871900419,0.25190163682781247,0.6813754015301285,56,42,6,0,1,0,3,0,1,1,0,0,1,1,1
113,4,3,12,3,7,8,21,4,0,1,0,0,0,0,4.23987648105633,0.3990158610756075,0.5512552645489762,48,59,3,0,0,0,7,1,0,1,0,0,1,1,1
102,11,5,13,5,6,7,44,3,0,0,0,0,1,0,4.801173632839825,0.19331199746721217,0.5445898468640612,48,68,2,0,0,0,3,0,0,0,1,1,1,0,1
109,6,5,9,7,6,7,38,1,0,0,0,0,1,0,3.8287602483394014,0.44688735355035936,0.4413521380809088,52,52,4,0,1,0,2,0,1,1,1,0,1,0,1
62,7,8,23,12,5,3,42,4,1,1,0,0,1,1,4.852949705833705,0.15232666334406877,0.5143057944729739,64,58,6,0,1,0,6,0,1,1,1,0,1,1,1
62,7,3,5,5,6,5,44,2,1,1,1,1,0,0,4.840013218041712,0.41230717988115084,0.43633865010108164,69,12,6,0,1,0,8,0,0,1,0,1,0,1,1
66,10,3,6,6,7,8,36,1,0,1,0,0,1,0,4.413449607053099,0.34161594147466806,0.5513436868324109,73,40,4,0,1,1,6,0,0,1,0,1,0,0,1
62,11,4,21,14,8,6,38,1,0,1,1,0,0,0,4.155813203366609,0.3425413235697328,0.5021803795924746,32,24,5,0,1,1,8,1,1,1,1,1,1,0,1
110,3,2,16,13,4,4,32,1,1,0,1,0,1,0,3.975538634697937,0.24417407432465738,0.648077325817063,85,19,0,0,1,1,3,0,1,0,0,0,1,0,1
185,9,6,5,10,11,6,33,1,0,1,0,0,0,1,4.945555634515411,0.17213286721565424,0.46866117966412085,75,58,4,1,1,1,8,0,0,0,0,0,1,1,1
234,4,6,20,14,8,7,24,2,0,0,1,0,1,0,4.9287088130847625,0.2669487810422154,0.417299391649796,82,67,0,0,1,1,4,0,1,1,0,1,1,0,1
86,10,5,16,2,10,6,24,2,0,0,0,0,0,1,5.0493279455391935,0.38635232794536745,0.5096879006547534,44,2,1,0,1,1,6,1,0,0,1,1,1,1,1
165,6,5,16,9,7,3,22,1,0,1,0,0,0,0,4.976807006813589,0.318825176377733,0.5073100061798979,78,31,0,0,1,1,4,0,1,1,0,0,0,0,1
204,10,3,20,8,4,6,44,1,0,0,0,0,0,1,3.811846126725063,0.1332017105389159,0.38444335794201634,21,29,4,0,1,1,3,1,0,0,1,1,0,0,1
63,5,4,22,5,11,3,25,3,0,1,0,0,0,1,4.947647885996974,0.23716838683322394,0.4719769875085197,26,46,6,0,1,1,5,0,0,1,0,1,1,0,1
115,3,6,17,3,8,3,30,3,0,0,0,0,0,0,4.6845221648925435,0.2944330174870423,0.6204425581213491,70,78,1,0,1,1,4,0,1,0,0,0,0,1,1
186,10,7,19,4,9,4,20,2,1,1,1,0,1,1,5.156721418638495,0.3303841070338872,0.6777578201479709,42,39,3,0,1,1,2,0,0,0,1,0,1,0,1
111,6,8,7,5,4,4,35,2,0,0,0,0,0,0,3.911673299479786,0.17758887157788927,0.49613908257497225,88,46,1,0,0,1,6,0,1,1,1,1,1,1,1
194,5,3,21,13,6,3,20,2,0,1,0,1,0,0,4.7533527721965685,0.2985402355395329,0.503266253848982,28,28,0,0,1,1,3,0,1,1,0,1,0,0,1
198,11,8,12,11,6,7,34,2,0,1,1,0,1,1,5.096796649500202,0.10484667609088878,0.5606502087327125,63,41,6,0,1,1,7,0,0,0,0,0,1,0,1
120,5,6,16,10,7,7,19,3,0,1,0,0,0,0,4.907401520626297,0.24704357604619295,0.5280520781204758,58,26,1,0,0,1,3,0,1,0,1,0,0,0,1
63,11,8,15,10,4,8,25,2,0,1,0,0,0,0,4.800019177070359,0.3503585609122306,0.6616253005789867,69,78,4,0,1,1,4,0,1,1,1,0,1,1,1
196,10,6,13,7,9,3,43,3,0,1,0,0,0,1,4.148263333129095,0.4329269604397714,0.5464261329739758,77,2,4,1,0,1,7,0,0,1,0,1,0,0,1
212,3,2,4,9,4,8,21,1,0,1,0,0,0,1,5.009403151377376,0.35971741366232224,0.6101030051917683,38,7,6,0,1,0,7,0,1,1,1,1,0,1,1
146,6,7,19,5,10,8,31,2,1,1,0,0,0,1,4.475785108864455,0.13515953202923564,0.5327618995971061,38,47,0,0,0,1,3,1,1,1,1,0,1,0,1
109,10,3,23,3,9,3,23,2,0,0,0,0,0,0,4.208363328054361,0.44288185807944713,0.4274274865086021,25,42,2,0,1,1,4,1,0,1,1,1,1,1,1
222,6,4,6,12,11,7,32,4,0,0,0,0,0,0,4.915320246608291,0.26163445706202637,0.4297095376614345,51,79,2,0,0,0,2,0,1,1,0,0,1,1,1
245,5,4,14,11,8,6,40,2,0,1,0,0,1,1,4.275246758798967,0.18964069370011752,0.5501658144383859,73,68,0,0,1,1,8,0,1,0,1,0,1,0,1
167,8,8,16,6,7,7,41,1,0,1,1,0,0,1,5.196860239926005,0.21099468609478694,0.5105954652606761,79,68,3,0,1,1,4,0,1,1,1,1,0,1,1
174,6,4,18,5,10,5,20,4,0,1,0,0,0,0,4.82858488445942,0.4497409655969091,0.5524932872605598,79,72,5,0,0,0,5,1,0,1,1,0,0,1,1
96,6,7,17,4,7,6,30,1,0,1,0,0,0,1,3.961680223072128,0.4405712287311083,0.672816605410357,61,26,3,0,1,1,3,1,1,1,1,1,0,0,1
150,5,6,15,2,7,5,39,2,1,0,0,0,0,1,3.8078952787515234,0.4437717061230577,0.5622770413305671,86,79,2,0,1,1,4,0,0,1,0,0,1,0,1
178,11,7,23,5,5,4,24,1,0,1,1,0,1,1,4.247006339424219,0.16715090330656437,0.6960317193935288,87,24,0,1,1,1,3,0,1,1,1,0,1,1,1
147,9,6,21,2,7,7,44,1,0,0,0,0,0,0,4.6552219044648275,0.2881970947688068,0.36710096736531717,81,25,3,0,0,1,7,0,0,1,1,1,1,0,1
227,6,8,18,6,6,8,33,4,1,1,0,0,0,0,4.657022064306849,0.358921236560371,0.6015304497107926,23,6,5,1,0,0,3,0,1,1,1,1,1,0,1
211,4,5,17,10,11,6,36,1,0,1,0,0,0,1,4.5438500759371205,0.2583565897262837,0.3754069992132828,25,64,5,1,1,1,5,0,0,1,1,0,0,1,1
113,9,4,8,2,9,3,31,2,0,0,0,0,0,1,4.3968945426141,0.17404012944434147,0.6599735695702784,50,28,2,0,0,1,6,0,1,0,1,1,0,1,1
128,5,7,15,2,6,7,30,3,1,1,1,0,0,1,4.338053375027992,0.3479470510941849,0.39944081656713265,38,1,1,0,1,1,6,0,1,1,1,0,0,0,1
230,7,4,4,12,10,6,19,4,0,1,1,0,0,1,4.298824318675635,0.2326270440164152,0.6807488897630183,34,5,3,0,1,1,2,1,1,1,1,1,0,0,1
241,11,5,12,10,6,6,44,1,0,1,0,0,0,1,5.143160119380065,0.30146218657304724,0.5562053855431967,73,41,1,0,0,1,3,0,0,1,0,1,1,1,1
173,7,3,6,5,9,5,22,3,0,0,1,0,0,0,4.707044882328423,0.35042254887681445,0.3969719693468775,81,0,2,1,1,1,5,0,0,0,0,1,1,0,1
203,8,4,11,9,7,5,31,3,0,1,0,0,0,0,4.929801543353775,0.13972784245799375,0.5785936336438793,36,43,3,0,1,0,6,1,1,1,0,0,1,0,1
241,6,4,21,7,7,5,30,3,0,1,0,0,0,0,4.5701778669451505,0.36908605264245553,0.45275695838089947,24,63,2,1,1,1,3,0,0,0,1,0,0,1,1
197,7,5,17,8,4,3,31,3,0,1,0,0,0,0,4.67012578832193,0.30427423619218325,0.5611153425754347,71,56,3,1,1,1,7,0,0,1,1,1,1,1,1
157,11,3,10,4,4,4,33,4,0,1,1,1,1,1,3.863759406649567,0.21677226299421726,0.686536634889398,62,40,2,1,1,0,7,0,0,0,1,1,1,1,1
113,4,6,4,6,11,6,36,3,0,1,0,0,0,0,5.050726142237253,0.4199127983904225,0.45260397280234316,40,9,0,0,1,0,8,0,0,0,0,0,1,1,1
66,3,2,23,14,8,8,35,1,1,1,1,0,1,0,4.5762435799869285,0.23208711999174572,0.40100191660668255,62,79,5,0,1,0,6,0,0,1,0,1,0,1,1
136,8,2,24,3,11,3,31,2,0,0,0,1,0,0,4.875693508190673,0.35978157485854945,0.5837731306638494,60,30,2,0,0,1,5,0,0,1,0,1,1,1,1
190,6,2,7,14,8,8,43,1,0,1,0,0,0,1,3.8036100546812204,0.2739225362880063,0.682231246243526,58,45,3,1,0,1,4,0,0,1,1,1,1,0,1
191,10,7,8,7,8,8,19,2,0,0,0,1,0,1,5.188080815513127,0.3289244541704176,0.6773207319885051,34,37,1,0,0,1,4,0,0,1,0,1,1,0,1
180,5,3,15,14,5,8,32,4,0,1,0,0,1,0,4.496200433895409,0.3356270094791962,0.4809161214698776,48,29,0,0,1,1,2,1,0,1,0,1,1,1,1
68,7,8,15,14,9,3,29,4,0,1,0,0,0,0,4.396388938003169,0.18251991054088554,0.4457910516355046,55,60,0,0,0,1,5,1,0,1,1,0,1,1,1
143,6,3,23,9,6,3,39,3,0,1,1,0,0,0,4.416497269692338,0.1321535154103728,0.504177091308541,58,40,5,0,0,1,5,0,0,1,1,0,0,1,1
97,11,6,21,13,7,3,42,3,1,1,0,0,0,1,4.193698751029751,0.3221896643906993,0.35135235881959787,28,66,5,0,0,1,5,1,1,0,0,1,1,0,1
69,8,3,15,11,4,7,23,2,0,1,0,0,0,0,4.556839400053438,0.18366390975297464,0.5995079498335177,21,40,5,0,1,1,3,1,0,1,1,1,0,1,1
192,7,2,8,11,9,6,39,3,0,1,1,0,0,1,4.575699535647888,0.21143518646498444,0.5439312359675565,43,27,4,0,1,1,6,0,1,0,1,0,1,0,1
169,8,3,7,14,7,7,27,1,0,1,0,0,0,0,4.258088188533551,0.4066794887938263,0.4440895266109719,70,5,3,1,1,1,6,1,1,0,1,0,1,1,1
67,5,7,20,6,5,4,24,3,0,1,1,1,0,0,4.449741209868552,0.10605255854517409,0.4144944995333876,78,67,4,0,1,1,8,1,0,1,0,0,0,0,1
109,4,3,13,2,4,4,37,3,1,1,1,0,0,0,4.549691731648081,0.4187711238885591,0.38609859845559535,68,11,6,0,1,1,4,0,1,1,0,0,0,0,1
127,4,4,16,14,10,3,31,1,0,1,0,0,0,0,5.038786629170135,0.11783495888559439,0.6754182748696209,45,24,2,0,1,0,8,0,1,1,1,1,0,1,1
169,3,5,20,2,10,4,24,3,0,1,1,0,0,1,4.307788902851846,0.34076040295770826,0.5297848700716776,55,47,0,0,1,1,3,0,0,1,0,1,0,0,1
131,6,4,9,7,4,4,43,3,0,1,0,1,0,0,4.987839349361153,0.1305498864466406,0.36499049968279135,29,30,4,1,1,1,3,0,0,0,0,1,1,0,1
208,7,8,12,14,8,7,38,1,0,0,0,0,0,0,3.9315109552289274,0.40238729376966975,0.3694262701629987,28,27,2,0,1,0,2,0,0,1,1,0,0,0,1
101,10,4,21,3,8,4,44,3,0,1,1,0,0,0,4.263431002762132,0.3189540410884536,0.418350617815598,70,46,1,0,1,1,7,0,0,0,1,0,1,0,1
152,10,4,13,2,9,8,38,2,0,1,0,1,0,0,4.440896116298927,0.42590331741326226,0.42326000619724136,67,57,1,0,1,1,8,0,0,0,0,0,1,1,1
229,9,5,22,3,9,3,24,1,0,0,1,1,0,1,5.1726004775071655,0.2485065285488957,0.5367636816737666,58,77,1,0,0,1,7,1,0,0,1,0,1,0,1
